Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,15,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,15,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,15,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,15,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,15,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,15,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,15,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,15,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,15,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,15,,sv,,27/03/03,16-Mar,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,15,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,15,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,15,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,15,,sv,,20/03/03,,,,,,,
,,,T+,15,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,15,,sv,,20/03/03,,,,,,,
,,,T++,15,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,15,,sv,,20/03/03,,,,,,,
,,,,15,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,15,,sv,,20/03/03,,,,,,,
,,,T++,15,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,15,,sv,,20/03/03,,,,,,,
,,,,15,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,15,,sv,,20/03/03,,,,,,,
,,,T+,15,,sv,,20/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,15,,sv,,21/03/03,,,,,,,
,,,,15,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,15,,sv,,21/03/03,,,,,,,
,,,T+,15,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,15,,sv,,21/03/03,,,,,,,
,,,T++,15,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,15,,sv,,21/03/03,,,,,,,
,,,T+,15,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,12,,sv,,21/03/03,,,,,,,
,,,,15,,sv,,21/03/03,22-Apr,,,,,,
,,,,15,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,15,,sv,,21/03/03,,,,,,,
,,,T++,15,,sv,,21/03/03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,15,,sv,,25-Mar-03,,,,,,,
,,,,15,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,15,,sv,,25-Mar-03,,,,,,,
,,,T++,15,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,15,,sv,,25-Mar-03,,,,,,,
,,,,15,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,15,,sv,,25-Mar-03,,,,,,,
,,,T++,15,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,15,,sv,,25-Mar-03,,,,,,,
,,,T+,15,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,15,,sv,,25-Mar-03,,,,,,,
,,,T+,15,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,15,,sv,,26-Mar,,,,,,,
,,,T++,15,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,15,,sv,,26-Mar,,,,,,,
,,,T+,15,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,15,,sv,,26-Mar,,,,,,,
,,,T++,15,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,15,,sv,,26-Mar,,,,,,,
,,,,15,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,15,,sv,,26-Mar,,,,,,,
,,,T+,15,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,15,,sv,,26-Mar,,,,,,,
,,,,15,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,15,,sv,,27/03/03,,,,,,,
,,,T+,15,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,15,,sv,,27/03/03,,,,,,,
,,,,15,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,15,,sv,,27/03/03,,,,,,,
,,,T++,15,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,15,,sv,,27/03/03,,,,,,,
,,,T++,15,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,15,,sv,,27/03/03,,,,,,,
,,,T+,15,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,15,,sv,,27/03/03,,,,,,,
,,,,15,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,10,,sv,,20/03/03,,,,,,,
,,,T+,12,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,10,,sv,,20/03/03,,,,,,,
,,,T++,12,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,10,,sv,,20/03/03,,,,,,,
,,,,12,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,,,sv,,20/03/03,,,,,,,
,,,T++,10,,sv,,20/03/03,,,,,,,
,,,T++,12,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,,,sv,,20/03/03,,,,,,,
,,,,10,,sv,,20/03/03,,,,,,,
,,,,12,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,,,sv,,20/03/03,,,,,,,
,,,T+,10,,sv,,20/03/03,,,,,,,
,,,T+,12,,sv,,20/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,10,,sv,,21/03/03,,,,,,,
,,,,12,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,10,,sv,,21/03/03,,,,,,,
,,,T+,12,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,10,,sv,,21/03/03,,,,,,,
,,,T++,12,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,,,sv,,21/03/03,,,,,,,
,,,T+,10,,sv,,21/03/03,,,,,,,
,,,T+,12,,sv,,21/03/03,,,,,,,
,,,,,,sv,,21/03/03,,,,,,,
,,,,10,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,,,sv,,21/03/03,,,,,,,
,,,T++,10,,sv,,21/03/03,,,,,,,
,,,T++,12,,sv,,21/03/03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,10,,sv,,25-Mar-03,,,,,,,
,,,,12,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,10,,sv,,25-Mar-03,,,,,,,
,,,T++,12,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,,,sv,,25-Mar-03,,,,,,,
,,,,10,,sv,,25-Mar-03,,,,,,,
,,,,12,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,25-Mar-03,,,,,,,
,,,T++,10,,sv,,25-Mar-03,,,,,,,
,,,T++,12,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,10,,sv,,25-Mar-03,,,,,,,
,,,T+,12,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,,,sv,,25-Mar-03,,,,,,,
,,,T+,10,,sv,,25-Mar-03,,,,,,,
,,,T+,12,,sv,,25-Mar-03,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,10,,sv,,26-Mar,,,,,,,
,,,T++,12,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,10,,sv,,26-Mar,,,,,,,
,,,T+,12,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,,,sv,,26-Mar,,,,,,,
,,,T++,10,,sv,,26-Mar,,,,,,,
,,,T++,12,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,10,,sv,,26-Mar,,,,,,,
,,,,12,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,26-Mar,,,,,,,
,,,T+,10,,sv,,26-Mar,,,,,,,
,,,T+,12,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,,,sv,,26-Mar,,,,,,,
,,,,10,,sv,,26-Mar,,,,,,,
,,,,12,,sv,,26-Mar,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,10,,sv,,27/03/03,,,,,,,
,,,T+,12,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,10,,sv,,27/03/03,,,,,,,
,,,,12,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,10,,sv,,27/03/03,,,,,,,
,,,T++,12,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,,,sv,,27/03/03,,,,,,,
,,,T++,10,,sv,,27/03/03,,,,,,,
,,,T++,12,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,,,sv,,27/03/03,,,,,,,
,,,T+,10,,sv,,27/03/03,,,,,,,
,,,T+,12,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,,,sv,,27/03/03,,,,,,,
,,,,10,,sv,,27/03/03,,,,,,,
,,,,12,,sv,,27/03/03,,,,,,,
artemisia annua,,,,,,,,,,,,,,,
amaranthus  deflexus,,,,,,,,,,,,,,,
amaranthus retroflexus,,,,,,,,,,,,,,,
artemisia vulgaris,,,,,,,,,,,,,,,
lolium perenne,,,,,,,,,,,,,,,
lolium rigidum,,,,,,,,,,,,,,,
quercus ilex,,,,,,,,,,,,,,,
quercus pubescens,,,,,,,,,,,,,,,
quercus robur,,,,,,,,,,,,,,,
setaria parviflora,,,,,,,,,,,,,,,
setaria viridis,,,,,,,,,,,,,,,
