"sp.name","form"
"Epipactis.atrorubens","forb"
"Epipactis.gigantea","forb"
"Epipactis.helleborine","forb"
"Epipactis.palustris","forb"
"Epipremnum.pinnatum","forb"
"Episcia.cupreata","forb"
"Episcia.reptans","forb"
"Epixiphium.wislizeni","forb"
"Equisetum.×ferrissii","forb"
"Equisetum.×font-queri","forb"
"Equisetum.×litorale","forb"
"Equisetum.×mackaii","forb"
"Equisetum.×nelsonii","forb"
"Equisetum.arvense","forb"
"Equisetum.fluviatile","forb"
"Equisetum.hyemale","forb"
"Equisetum.hyemale.var..affine","forb"
"Equisetum.laevigatum","forb"
"Equisetum.myriochaetum","forb"
"Equisetum.palustre","forb"
"Equisetum.pratense","forb"
"Equisetum.ramosissimum","forb"
"Equisetum.scirpoides","forb"
"Equisetum.sylvaticum","forb"
"Equisetum.telmateia","forb"
"Equisetum.telmateia.var..braunii","forb"
"Equisetum.variegatum","forb"
"Equisetum.variegatum.var..alaskanum","forb"
"Equisetum.variegatum.var..variegatum","forb"
"Eranthis.hyemalis","forb"
"Erechtites.glomeratus","forb"
"Erechtites.hieraciifolius","forb"
"Erechtites.hieraciifolius.var..cacalioides","forb"
"Erechtites.hieraciifolius.var..hieraciifolius","forb"
"Erechtites.hieraciifolius.var..megalocarpus","forb"
"Erechtites.minimus","forb"
"Erechtites.valerianifolius","forb"
"Eremalche.exilis","forb"
"Eremalche.parryi","forb"
"Eremalche.parryi.ssp..kernensis","forb"
"Eremalche.parryi.ssp..parryi","forb"
"Eremalche.rotundifolia","forb"
"Eremocrinum.albomarginatum","forb"
"Eremogone.cliftonii","forb"
"Eria.robusta","forb"
"Eriastrum.abramsii","forb"
"Eriastrum.brandegeeae","forb"
"Eriastrum.densifolium","forb"
"Eriastrum.densifolium.ssp..densifolium","forb"
"Eriastrum.densifolium.ssp..sanctorum","forb"
"Eriastrum.diffusum","forb"
"Eriastrum.eremicum","forb"
"Eriastrum.eremicum.ssp..eremicum","forb"
"Eriastrum.eremicum.ssp..yageri","forb"
"Eriastrum.ertterae","forb"
"Eriastrum.filifolium","forb"
"Eriastrum.harwoodii","forb"
"Eriastrum.hooveri","forb"
"Eriastrum.luteum","forb"
"Eriastrum.pluriflorum","forb"
"Eriastrum.pluriflorum.ssp..pluriflorum","forb"
"Eriastrum.pluriflorum.ssp..sherman-hoytae","forb"
"Eriastrum.rosamondense","forb"
"Eriastrum.sapphirinum","forb"
"Eriastrum.sapphirinum.ssp..dasyanthum","forb"
"Eriastrum.sapphirinum.ssp..sapphirinum","forb"
"Eriastrum.signatum","forb"
"Eriastrum.sparsiflorum","forb"
"Eriastrum.sparsiflorum.ssp..sparsiflorum","forb"
"Eriastrum.virgatum","forb"
"Eriastrum.wilcoxii","forb"
"Erigenia.bulbosa","forb"
"Erigeron.×arthurii","forb"
"Erigeron.abajoensis","forb"
"Erigeron.acomanus","forb"
"Erigeron.acris","forb"
"Erigeron.acris.ssp..debilis","forb"
"Erigeron.acris.ssp..kamtschaticus","forb"
"Erigeron.acris.ssp..politus","forb"
"Erigeron.aequifolius","forb"
"Erigeron.algidus","forb"
"Erigeron.aliceae","forb"
"Erigeron.allocotus","forb"
"Erigeron.alpiniformis","forb"
"Erigeron.anchana","forb"
"Erigeron.angustatus","forb"
"Erigeron.annuus","forb"
"Erigeron.aphanactis","forb"
"Erigeron.aphanactis.var..aphanactis","forb"
"Erigeron.aphanactis.var..congestus","forb"
"Erigeron.arenarioides","forb"
"Erigeron.argentatus","forb"
"Erigeron.arisolius","forb"
"Erigeron.arizonicus","forb"
"Erigeron.asper","forb"
"Erigeron.asperugineus","forb"
"Erigeron.aureus","forb"
"Erigeron.aureus.var..aureus","forb"
"Erigeron.austiniae","forb"
"Erigeron.awapensis","forb"
"Erigeron.barbellulatus","forb"
"Erigeron.basalticus","forb"
"Erigeron.bellidiastrum","forb"
"Erigeron.bellidiastrum.var..arenarius","forb"
"Erigeron.bellidiastrum.var..bellidiastrum","forb"
"Erigeron.bellidiastrum.var..robustus","forb"
"Erigeron.bellioides","forb"
"Erigeron.bigelovii","forb"
"Erigeron.biolettii","forb"
"Erigeron.bistiensis","forb"
"Erigeron.blochmaniae","forb"
"Erigeron.bloomeri","forb"
"Erigeron.bloomeri.var..bloomeri","forb"
"Erigeron.bloomeri.var..nudatus","forb"
"Erigeron.bloomeri.var..pubens","forb"
"Erigeron.borealis","forb"
"Erigeron.breweri","forb"
"Erigeron.breweri.var..bisanctus","forb"
"Erigeron.breweri.var..breweri","forb"
"Erigeron.breweri.var..covillei","forb"
"Erigeron.breweri.var..jacinteus","forb"
"Erigeron.breweri.var..klamathensis","forb"
"Erigeron.breweri.var..porphyreticus","forb"
"Erigeron.caespitosus","forb"
"Erigeron.calvus","forb"
"Erigeron.canus","forb"
"Erigeron.cascadensis","forb"
"Erigeron.cervinus","forb"
"Erigeron.chrysopsidis","forb"
"Erigeron.clokeyi","forb"
"Erigeron.clokeyi.var..pinzliae","forb"
"Erigeron.colomexicanus","forb"
"Erigeron.compactus","forb"
"Erigeron.compositus","forb"
"Erigeron.concinnus","forb"
"Erigeron.concinnus.var..concinnus","forb"
"Erigeron.concinnus.var..condensatus","forb"
"Erigeron.concinnus.var..subglaber","forb"
"Erigeron.consimilis","forb"
"Erigeron.corymbosus","forb"
"Erigeron.coulteri","forb"
"Erigeron.cronquistii","forb"
"Erigeron.cuneifolius","forb"
"Erigeron.decumbens","forb"
"Erigeron.decumbens.var..decumbens","forb"
"Erigeron.decumbens.var..robustior","forb"
"Erigeron.disparipilus","forb"
"Erigeron.divergens","forb"
"Erigeron.eatonii","forb"
"Erigeron.eatonii.var..eatonii","forb"
"Erigeron.eatonii.var..lavandulus","forb"
"Erigeron.eatonii.var..nevadincola","forb"
"Erigeron.eatonii.var..plantagineus","forb"
"Erigeron.eatonii.var..sonnei","forb"
"Erigeron.eatonii.var..villosus","forb"
"Erigeron.elatior","forb"
"Erigeron.elatus","forb"
"Erigeron.elegantulus","forb"
"Erigeron.elmeri","forb"
"Erigeron.engelmannii","forb"
"Erigeron.engelmannii.var..davisii","forb"
"Erigeron.engelmannii.var..engelmannii","forb"
"Erigeron.evermannii","forb"
"Erigeron.eximius","forb"
"Erigeron.filifolius","forb"
"Erigeron.filifolius.var..filifolius","forb"
"Erigeron.filifolius.var..robustior","forb"
"Erigeron.flabellifolius","forb"
"Erigeron.flagellaris","forb"
"Erigeron.flettii","forb"
"Erigeron.foliosus","forb"
"Erigeron.foliosus.var..confinis","forb"
"Erigeron.foliosus.var..foliosus","forb"
"Erigeron.foliosus.var..franciscensis","forb"
"Erigeron.foliosus.var..hartwegii","forb"
"Erigeron.foliosus.var..mendocinus","forb"
"Erigeron.formosissimus","forb"
"Erigeron.garrettii","forb"
"Erigeron.geiseri","forb"
"Erigeron.glabellus","forb"
"Erigeron.glabellus.var..glabellus","forb"
"Erigeron.glabellus.var..pubescens","forb"
"Erigeron.glaucus","forb"
"Erigeron.goodrichii","forb"
"Erigeron.gracilis","forb"
"Erigeron.grandiflorus","forb"
"Erigeron.grandiflorus.ssp..arcticus","forb"
"Erigeron.grandiflorus.ssp..grandiflorus","forb"
"Erigeron.heliographis","forb"
"Erigeron.hessii","forb"
"Erigeron.howellii","forb"
"Erigeron.huberi","forb"
"Erigeron.hultenii","forb"
"Erigeron.humilis","forb"
"Erigeron.hyperboreus","forb"
"Erigeron.hyssopifolius","forb"
"Erigeron.hyssopifolius.var..hyssopifolius","forb"
"Erigeron.inornatus","forb"
"Erigeron.inornatus.var..calidipetris","forb"
"Erigeron.inornatus.var..inornatus","forb"
"Erigeron.inornatus.var..keilii","forb"
"Erigeron.jamaicensis","forb"
"Erigeron.jonesii","forb"
"Erigeron.kachinensis","forb"
"Erigeron.karvinskianus","forb"
"Erigeron.kuschei","forb"
"Erigeron.lackschewitzii","forb"
"Erigeron.lanatus","forb"
"Erigeron.lassenianus","forb"
"Erigeron.lassenianus.var..deficiens","forb"
"Erigeron.lassenianus.var..lassenianus","forb"
"Erigeron.latus","forb"
"Erigeron.leibergii","forb"
"Erigeron.leiomerus","forb"
"Erigeron.lemmonii","forb"
"Erigeron.linearis","forb"
"Erigeron.lobatus","forb"
"Erigeron.lonchophyllus","forb"
"Erigeron.maguirei","forb"
"Erigeron.mancus","forb"
"Erigeron.maniopotamicus","forb"
"Erigeron.mariposanus","forb"
"Erigeron.melanocephalus","forb"
"Erigeron.mexiae","forb"
"Erigeron.miser","forb"
"Erigeron.modestus","forb"
"Erigeron.muirii","forb"
"Erigeron.multiceps","forb"
"Erigeron.nanus","forb"
"Erigeron.nauseosus","forb"
"Erigeron.nematophyllus","forb"
"Erigeron.neomexicanus","forb"
"Erigeron.ochroleucus","forb"
"Erigeron.oreganus","forb"
"Erigeron.oreophilus","forb"
"Erigeron.ovinus","forb"
"Erigeron.oxyphyllus","forb"
"Erigeron.pallens","forb"
"Erigeron.parishii","forb"
"Erigeron.peregrinus","forb"
"Erigeron.peregrinus.ssp..callianthemus","forb"
"Erigeron.peregrinus.ssp..callianthemus.var..callianthemus","forb"
"Erigeron.peregrinus.ssp..callianthemus.var..hirsutus","forb"
"Erigeron.peregrinus.ssp..peregrinus","forb"
"Erigeron.peregrinus.ssp..peregrinus.var..dawsonii","forb"
"Erigeron.peregrinus.ssp..peregrinus.var..peregrinus","forb"
"Erigeron.peregrinus.ssp..peregrinus.var..thompsonii","forb"
"Erigeron.petrophilus","forb"
"Erigeron.petrophilus.var..petrophilus","forb"
"Erigeron.petrophilus.var..sierrensis","forb"
"Erigeron.petrophilus.var..viscidulus","forb"
"Erigeron.philadelphicus","forb"
"Erigeron.philadelphicus.var..philadelphicus","forb"
"Erigeron.philadelphicus.var..provancheri","forb"
"Erigeron.pinnatisectus","forb"
"Erigeron.piperianus","forb"
"Erigeron.piscaticus","forb"
"Erigeron.poliospermus","forb"
"Erigeron.poliospermus.var..cereus","forb"
"Erigeron.poliospermus.var..poliospermus","forb"
"Erigeron.pringlei","forb"
"Erigeron.procumbens","forb"
"Erigeron.proselyticus","forb"
"Erigeron.pubescens","forb"
"Erigeron.pulchellus","forb"
"Erigeron.pulchellus.var..brauniae","forb"
"Erigeron.pulchellus.var..pulchellus","forb"
"Erigeron.pulchellus.var..tolsteadii","forb"
"Erigeron.pulcherrimus","forb"
"Erigeron.pumilus","forb"
"Erigeron.pumilus.ssp..intermedius","forb"
"Erigeron.pumilus.ssp..intermedius.var..gracilior","forb"
"Erigeron.pumilus.ssp..intermedius.var..intermedius","forb"
"Erigeron.pumilus.ssp..pumilus","forb"
"Erigeron.purpuratus","forb"
"Erigeron.purpuratus.var..purpuratus","forb"
"Erigeron.pygmaeus","forb"
"Erigeron.quercifolius","forb"
"Erigeron.radicatus","forb"
"Erigeron.reductus","forb"
"Erigeron.reductus.var..angustatus","forb"
"Erigeron.reductus.var..reductus","forb"
"Erigeron.religiosus","forb"
"Erigeron.rhizomatus","forb"
"Erigeron.rybius","forb"
"Erigeron.rydbergii","forb"
"Erigeron.salishii","forb"
"Erigeron.salmonensis","forb"
"Erigeron.sanctarum","forb"
"Erigeron.saxatilis","forb"
"Erigeron.sceptrifer","forb"
"Erigeron.scopulinus","forb"
"Erigeron.scotteri","forb"
"Erigeron.serpentinus","forb"
"Erigeron.simplex","forb"
"Erigeron.sionis","forb"
"Erigeron.sivinskii","forb"
"Erigeron.speciosus","forb"
"Erigeron.speciosus.var..macranthus","forb"
"Erigeron.speciosus.var..speciosus","forb"
"Erigeron.stanselliae","forb"
"Erigeron.strigosus","forb"
"Erigeron.strigosus.var..beyrichii","forb"
"Erigeron.strigosus.var..calcicola","forb"
"Erigeron.strigosus.var..dolomiticola","forb"
"Erigeron.strigosus.var..septentrionalis","forb"
"Erigeron.strigosus.var..strigosus","forb"
"Erigeron.subglaber","forb"
"Erigeron.subtrinervis","forb"
"Erigeron.subtrinervis.var..conspicuus","forb"
"Erigeron.subtrinervis.var..subtrinervis","forb"
"Erigeron.supplex","forb"
"Erigeron.tenellus","forb"
"Erigeron.tener","forb"
"Erigeron.tenuis","forb"
"Erigeron.tweedyi","forb"
"Erigeron.uintahensis","forb"
"Erigeron.uncialis","forb"
"Erigeron.uncialis.ssp..conjugans","forb"
"Erigeron.uncialis.ssp..uncialis","forb"
"Erigeron.uniflorus","forb"
"Erigeron.uniflorus.ssp..eriocephalus","forb"
"Erigeron.untermannii","forb"
"Erigeron.ursinus","forb"
"Erigeron.utahensis","forb"
"Erigeron.utahensis.var..sparsifolius","forb"
"Erigeron.utahensis.var..utahensis","forb"
"Erigeron.vagus","forb"
"Erigeron.velutipes","forb"
"Erigeron.vernus","forb"
"Erigeron.versicolor","forb"
"Erigeron.vetensis","forb"
"Erigeron.vicinus","forb"
"Erigeron.vreelandii","forb"
"Erigeron.watsonii","forb"
"Erigeron.wilkenii","forb"
"Erigeron.yukonensis","forb"
"Erigeron.zothecinus","forb"
"Eriocaulon.aquaticum","forb"
"Eriocaulon.benthamii","forb"
"Eriocaulon.cinereum","forb"
"Eriocaulon.compressum","forb"
"Eriocaulon.decangulare","forb"
"Eriocaulon.decangulare.var..decangulare","forb"
"Eriocaulon.decangulare.var..latifolium","forb"
"Eriocaulon.koernickianum","forb"
"Eriocaulon.lineare","forb"
"Eriocaulon.microcephalum","forb"
"Eriocaulon.nigrobracteatum","forb"
"Eriocaulon.parkeri","forb"
"Eriocaulon.ravenelii","forb"
"Eriocaulon.scariosum","forb"
"Eriocaulon.sexangulare","forb"
"Eriocaulon.texense","forb"
"Eriodictyon.parryi","forb"
"Eriogonum.×nebraskense","forb"
"Eriogonum.abertianum","forb"
"Eriogonum.acaule","forb"
"Eriogonum.alatum","forb"
"Eriogonum.alatum.var..alatum","forb"
"Eriogonum.alatum.var..glabriusculum","forb"
"Eriogonum.alatum.var..mogollense","forb"
"Eriogonum.aliquantum","forb"
"Eriogonum.allenii","forb"
"Eriogonum.alpinum","forb"
"Eriogonum.ammophilum","forb"
"Eriogonum.ampullaceum","forb"
"Eriogonum.androsaceum","forb"
"Eriogonum.anemophilum","forb"
"Eriogonum.angulosum","forb"
"Eriogonum.annuum","forb"
"Eriogonum.apiculatum","forb"
"Eriogonum.apricum","forb"
"Eriogonum.apricum.var..apricum","forb"
"Eriogonum.apricum.var..prostratum","forb"
"Eriogonum.aretioides","forb"
"Eriogonum.argillosum","forb"
"Eriogonum.argophyllum","forb"
"Eriogonum.arizonicum","forb"
"Eriogonum.atrorubens","forb"
"Eriogonum.baileyi","forb"
"Eriogonum.baileyi.var..baileyi","forb"
"Eriogonum.baileyi.var..praebens","forb"
"Eriogonum.batemanii","forb"
"Eriogonum.bicolor","forb"
"Eriogonum.bifurcatum","forb"
"Eriogonum.brachyanthum","forb"
"Eriogonum.brachypodum","forb"
"Eriogonum.brandegeei","forb"
"Eriogonum.breedlovei","forb"
"Eriogonum.breedlovei.var..breedlovei","forb"
"Eriogonum.breedlovei.var..shevockii","forb"
"Eriogonum.brevicaule","forb"
"Eriogonum.brevicaule.var..brevicaule","forb"
"Eriogonum.brevicaule.var..cottamii","forb"
"Eriogonum.brevicaule.var..laxifolium","forb"
"Eriogonum.brevicaule.var..micranthum","forb"
"Eriogonum.butterworthianum","forb"
"Eriogonum.caespitosum","forb"
"Eriogonum.capillare","forb"
"Eriogonum.capistratum","forb"
"Eriogonum.capistratum.var..capistratum","forb"
"Eriogonum.capistratum.var..muhlickii","forb"
"Eriogonum.capistratum.var..welshii","forb"
"Eriogonum.cernuum","forb"
"Eriogonum.cernuum.var..cernuum","forb"
"Eriogonum.cernuum.var..viminale","forb"
"Eriogonum.chrysops","forb"
"Eriogonum.cithariforme","forb"
"Eriogonum.cithariforme.var..agninum","forb"
"Eriogonum.cithariforme.var..cithariforme","forb"
"Eriogonum.clavellatum","forb"
"Eriogonum.codium","forb"
"Eriogonum.collinum","forb"
"Eriogonum.coloradense","forb"
"Eriogonum.compositum","forb"
"Eriogonum.compositum.var..compositum","forb"
"Eriogonum.compositum.var..lancifolium","forb"
"Eriogonum.compositum.var..leianthum","forb"
"Eriogonum.concinnum","forb"
"Eriogonum.contiguum","forb"
"Eriogonum.contortum","forb"
"Eriogonum.correllii","forb"
"Eriogonum.covilleanum","forb"
"Eriogonum.cronquistii","forb"
"Eriogonum.crosbyae","forb"
"Eriogonum.cusickii","forb"
"Eriogonum.darrovii","forb"
"Eriogonum.dasyanthemum","forb"
"Eriogonum.davidsonii","forb"
"Eriogonum.deflexum","forb"
"Eriogonum.deflexum.var..baratum","forb"
"Eriogonum.deflexum.var..deflexum","forb"
"Eriogonum.deflexum.var..nevadense","forb"
"Eriogonum.deflexum.var..rectum","forb"
"Eriogonum.desertorum","forb"
"Eriogonum.diatomaceum","forb"
"Eriogonum.diclinum","forb"
"Eriogonum.divaricatum","forb"
"Eriogonum.douglasii","forb"
"Eriogonum.douglasii.var..douglasii","forb"
"Eriogonum.douglasii.var..sublineare","forb"
"Eriogonum.eastwoodianum","forb"
"Eriogonum.elatum","forb"
"Eriogonum.elatum.var..elatum","forb"
"Eriogonum.elatum.var..villosum","forb"
"Eriogonum.elegans","forb"
"Eriogonum.elongatum","forb"
"Eriogonum.ephedroides","forb"
"Eriogonum.eremicola","forb"
"Eriogonum.eremicum","forb"
"Eriogonum.ericifolium","forb"
"Eriogonum.ericifolium.var..ericifolium","forb"
"Eriogonum.esmeraldense","forb"
"Eriogonum.esmeraldense.var..esmeraldense","forb"
"Eriogonum.esmeraldense.var..toiyabense","forb"
"Eriogonum.exilifolium","forb"
"Eriogonum.flavum","forb"
"Eriogonum.flavum.var..aquilinum","forb"
"Eriogonum.flavum.var..flavum","forb"
"Eriogonum.flavum.var..piperi","forb"
"Eriogonum.flavum.var..polyphyllum","forb"
"Eriogonum.foliosum","forb"
"Eriogonum.fusiforme","forb"
"Eriogonum.gilmanii","forb"
"Eriogonum.glandulosum","forb"
"Eriogonum.gordonii","forb"
"Eriogonum.gossypinum","forb"
"Eriogonum.gracile","forb"
"Eriogonum.gracile.var..gracile","forb"
"Eriogonum.gracile.var..incultum","forb"
"Eriogonum.gracilipes","forb"
"Eriogonum.gracillimum","forb"
"Eriogonum.greggii","forb"
"Eriogonum.gypsophilum","forb"
"Eriogonum.havardii","forb"
"Eriogonum.hemipterum","forb"
"Eriogonum.heracleoides","forb"
"Eriogonum.heracleoides.var..angustifolium","forb"
"Eriogonum.heracleoides.var..heracleoides","forb"
"Eriogonum.heracleoides.var..leucophaeum","forb"
"Eriogonum.hieraciifolium","forb"
"Eriogonum.hirtellum","forb"
"Eriogonum.hirtiflorum","forb"
"Eriogonum.hoffmannii","forb"
"Eriogonum.hoffmannii.var..hoffmannii","forb"
"Eriogonum.hoffmannii.var..robustius","forb"
"Eriogonum.holmgrenii","forb"
"Eriogonum.hookeri","forb"
"Eriogonum.howellianum","forb"
"Eriogonum.hylophilum","forb"
"Eriogonum.incanum","forb"
"Eriogonum.inerme","forb"
"Eriogonum.inerme.var..hispidulum","forb"
"Eriogonum.inerme.var..inerme","forb"
"Eriogonum.inflatum","forb"
"Eriogonum.inflatum.var..deflatum","forb"
"Eriogonum.inflatum.var..inflatum","forb"
"Eriogonum.insigne","forb"
"Eriogonum.intrafractum","forb"
"Eriogonum.jamesii","forb"
"Eriogonum.jamesii.var..flavescens","forb"
"Eriogonum.jamesii.var..jamesii","forb"
"Eriogonum.jamesii.var..rupicola","forb"
"Eriogonum.jamesii.var..simplex","forb"
"Eriogonum.jamesii.var..undulatum","forb"
"Eriogonum.jamesii.var..wootonii","forb"
"Eriogonum.jamesii.var..xanthum","forb"
"Eriogonum.kelloggii","forb"
"Eriogonum.kennedyi","forb"
"Eriogonum.kennedyi.var..alpigenum","forb"
"Eriogonum.kennedyi.var..austromontanum","forb"
"Eriogonum.kennedyi.var..kennedyi","forb"
"Eriogonum.kennedyi.var..pinicola","forb"
"Eriogonum.kingii","forb"
"Eriogonum.lachnogynum","forb"
"Eriogonum.lachnogynum.var..colobum","forb"
"Eriogonum.lachnogynum.var..lachnogynum","forb"
"Eriogonum.lachnogynum.var..sarahiae","forb"
"Eriogonum.lagopus","forb"
"Eriogonum.lancifolium","forb"
"Eriogonum.latens","forb"
"Eriogonum.lemmonii","forb"
"Eriogonum.lewisii","forb"
"Eriogonum.libertini","forb"
"Eriogonum.lobbii","forb"
"Eriogonum.loganum","forb"
"Eriogonum.lonchophyllum","forb"
"Eriogonum.lonchophyllum.var..fendlerianum","forb"
"Eriogonum.lonchophyllum.var..intermontanum","forb"
"Eriogonum.lonchophyllum.var..lonchophyllum","forb"
"Eriogonum.lonchophyllum.var..nudicaule","forb"
"Eriogonum.longifolium","forb"
"Eriogonum.longifolium.var..gnaphalifolium","forb"
"Eriogonum.longifolium.var..harperi","forb"
"Eriogonum.longifolium.var..lindheimeri","forb"
"Eriogonum.longifolium.var..longifolium","forb"
"Eriogonum.luteolum","forb"
"Eriogonum.luteolum.var..caninum","forb"
"Eriogonum.luteolum.var..luteolum","forb"
"Eriogonum.luteolum.var..pedunculatum","forb"
"Eriogonum.luteolum.var..saltuarium","forb"
"Eriogonum.maculatum","forb"
"Eriogonum.mancum","forb"
"Eriogonum.marifolium","forb"
"Eriogonum.meledonum","forb"
"Eriogonum.mensicola","forb"
"Eriogonum.mohavense","forb"
"Eriogonum.molestum","forb"
"Eriogonum.multiflorum","forb"
"Eriogonum.natum","forb"
"Eriogonum.nealleyi","forb"
"Eriogonum.nervulosum","forb"
"Eriogonum.nidularium","forb"
"Eriogonum.niveum","forb"
"Eriogonum.nortonii","forb"
"Eriogonum.novonudum","forb"
"Eriogonum.nudum","forb"
"Eriogonum.nudum.var..auriculatum","forb"
"Eriogonum.nudum.var..decurrens","forb"
"Eriogonum.nudum.var..deductum","forb"
"Eriogonum.nudum.var..indictum","forb"
"Eriogonum.nudum.var..murinum","forb"
"Eriogonum.nudum.var..nudum","forb"
"Eriogonum.nudum.var..oblongifolium","forb"
"Eriogonum.nudum.var..paralinum","forb"
"Eriogonum.nudum.var..pauciflorum","forb"
"Eriogonum.nudum.var..pubiflorum","forb"
"Eriogonum.nudum.var..regirivum","forb"
"Eriogonum.nudum.var..scapigerum","forb"
"Eriogonum.nudum.var..westonii","forb"
"Eriogonum.nutans","forb"
"Eriogonum.nutans.var..glabratum","forb"
"Eriogonum.nutans.var..nutans","forb"
"Eriogonum.ochrocephalum","forb"
"Eriogonum.ochrocephalum.var..alexandrae","forb"
"Eriogonum.ochrocephalum.var..calcareum","forb"
"Eriogonum.ochrocephalum.var..ochrocephalum","forb"
"Eriogonum.ochrocephalum.var..sceptrum","forb"
"Eriogonum.ordii","forb"
"Eriogonum.ostlundii","forb"
"Eriogonum.ovalifolium","forb"
"Eriogonum.ovalifolium.var..caelestinum","forb"
"Eriogonum.ovalifolium.var..depressum","forb"
"Eriogonum.ovalifolium.var..eximium","forb"
"Eriogonum.ovalifolium.var..nivale","forb"
"Eriogonum.ovalifolium.var..ochroleucum","forb"
"Eriogonum.ovalifolium.var..ovalifolium","forb"
"Eriogonum.ovalifolium.var..pansum","forb"
"Eriogonum.ovalifolium.var..purpureum","forb"
"Eriogonum.ovalifolium.var..vineum","forb"
"Eriogonum.ovalifolium.var..williamsiae","forb"
"Eriogonum.palmerianum","forb"
"Eriogonum.panamintense","forb"
"Eriogonum.panguicense","forb"
