JULIAN DAY,TIME,Plot,air,7.5,aa
14,400,12,4.8716,5.7518,
14,400,13,2.537,6.2053,
14,400,14,2.5463,4.1499,
14,400,15,3.691,3.7568,
14,400,16,0.76584,4.3384,
14,400,17,,,
14,400,18,-1.5117,4.8947,
14,400,19,2.2113,4.4043,
14,400,20,0.51413,4.4666,
14,415,1,3.484,4.3454,
14,415,2,0.44086,4.623,
14,415,3,-0.3337,4.7319,
14,415,4,-1.396,5.3584,
14,415,5,,4.6541,
14,415,6,0.96472,4.5283,
14,415,7,3.2364,4.9381,
14,415,8,3.055,-1.6834,
14,415,9,-1.6541,4.6298,
14,415,10,3.495,4.7012,
14,415,11,2.4186,3.8143,
14,415,12,4.857,5.7396,
14,415,13,2.5196,6.1986,
14,415,14,2.5312,4.1331,
14,415,15,3.6747,3.7316,
14,415,16,0.75189,4.3231,
14,415,17,,,
14,415,18,-1.6459,4.8807,
14,415,19,2.1539,4.3868,
14,415,20,0.43828,4.451,
14,430,1,3.4762,4.3313,
14,430,2,0.46529,4.6053,
14,430,3,-0.22853,4.7167,
14,430,4,-1.3611,5.3435,
14,430,5,,4.6398,
14,430,6,1.0026,4.5128,
14,430,7,3.2282,4.9258,
14,430,8,3.0575,-1.5729,
14,430,9,-1.5696,4.6147,
14,430,10,3.4994,4.6859,
14,430,11,2.4153,3.8026,
14,430,12,4.8438,5.7263,
14,430,13,2.5113,6.1921,
14,430,14,2.5226,4.1189,
14,430,15,3.6643,3.731,
14,430,16,0.7328,4.3081,
14,430,17,,,
14,430,18,-1.4775,4.8675,
14,430,19,2.1145,4.372,
14,430,20,0.46077,4.4361,
14,445,1,3.4855,4.3211,
14,445,2,0.77291,4.5894,
14,445,3,-0.06901,4.7018,
14,445,4,-1.1027,5.3289,
14,445,5,,4.6249,
14,445,6,1.1295,4.4974,
14,445,7,3.2321,4.9136,
14,445,8,3.1014,-1.2209,
14,445,9,-1.1473,4.6,
14,445,10,3.5386,4.6723,
14,445,11,2.4339,3.7973,
14,445,12,4.8303,5.7133,
14,445,13,2.5177,6.1857,
14,445,14,2.5228,4.1027,
14,445,15,3.6617,3.7566,
14,445,16,0.91677,4.2948,
14,445,17,,,
14,445,18,-0.92095,4.8538,
14,445,19,2.3244,4.3575,
14,445,20,0.66757,4.4223,
14,500,1,3.5148,4.3149,
14,500,2,1.0104,4.5737,
14,500,3,0.11987,4.6872,
14,500,4,-0.61487,5.3146,
14,500,5,,4.6097,
14,500,6,1.3397,4.4844,
14,500,7,3.2603,4.9051,
14,500,8,3.2115,-0.90582,
14,500,9,-0.75561,4.5814,
14,500,10,3.6137,4.6615,
14,500,11,2.47,3.8077,
14,500,12,4.8179,5.7011,
14,500,13,2.562,6.1775,
14,500,14,2.5461,4.0882,
14,500,15,3.6795,3.7957,
14,500,16,1.0341,4.2808,
14,500,17,,,
14,500,18,-0.52676,4.8408,
14,500,19,2.6431,4.3427,
14,500,20,0.89743,4.4085,
14,515,1,3.5537,4.3151,
14,515,2,1.162,4.5616,
14,515,3,0.28977,4.6746,
14,515,4,-0.35289,5.3014,
14,515,5,,4.5981,
14,515,6,1.4782,4.474,
14,515,7,3.2907,4.8996,
14,515,8,3.3025,-0.65611,
14,515,9,-0.49408,4.5685,
14,515,10,3.6767,4.6562,
14,515,11,2.5095,3.8286,
14,515,12,4.8097,5.6897,
14,515,13,2.6192,6.1725,
14,515,14,2.5862,4.0817,
14,515,15,3.706,3.8329,
14,515,16,1.2132,4.2772,
14,515,17,,,
14,515,18,-0.24061,4.828,
14,515,19,2.7582,4.3305,
14,515,20,1.0402,4.3976,
14,530,1,3.5889,4.3166,
14,530,2,1.5552,4.5532,
14,530,3,0.49507,4.6658,
14,530,4,-0.18181,5.2907,
14,530,5,,4.5884,
14,530,6,1.6216,4.4668,
14,530,7,3.3247,4.8982,
14,530,8,3.3625,-0.54933,
14,530,9,-0.24552,4.5603,
14,530,10,3.7205,4.653,
14,530,11,2.5591,3.8524,
14,530,12,4.803,5.6774,
14,530,13,2.6708,6.1617,
14,530,14,2.6226,4.0741,
14,530,15,3.7106,3.8609,
14,530,16,1.1828,4.2717,
14,530,17,,,
14,530,18,-0.47984,4.8192,
14,530,19,2.7832,4.3263,
14,530,20,1.1882,4.3916,
14,545,1,3.6384,4.3217,
14,545,2,1.6073,4.5469,
14,545,3,0.76586,4.6576,
14,545,4,0.08254,5.2801,
14,545,5,,4.5824,
14,545,6,1.78,4.4625,
14,545,7,3.3663,4.8989,
14,545,8,3.468,-0.16969,
14,545,9,-0.08786,4.5525,
14,545,10,3.798,4.6542,
14,545,11,2.6174,3.8781,
14,545,12,4.7992,5.6652,
14,545,13,2.728,6.1536,
14,545,14,2.6683,4.0716,
14,545,15,3.7419,3.905,
14,545,16,1.5201,4.2736,
14,545,17,,,
14,545,18,-0.04899,4.8095,
14,545,19,2.9283,4.3207,
14,545,20,1.3734,4.3887,
14,600,1,3.6752,4.3276,
14,600,2,1.9706,4.545,
14,600,3,1.0204,4.6521,
14,600,4,0.24929,5.2714,
14,600,5,,4.5804,
14,600,6,1.9298,4.4634,
14,600,7,3.4119,4.9025,
14,600,8,3.5281,-0.07594,
14,600,9,0.03974,4.5483,
14,600,10,3.8441,4.6613,
14,600,11,2.6764,3.911,
14,600,12,4.8013,5.6579,
14,600,13,2.7919,6.1474,
14,600,14,2.7163,4.0721,
14,600,15,3.7696,3.939,
14,600,16,1.4925,4.279,
14,600,17,,,
14,600,18,-0.01509,4.8031,
14,600,19,2.9164,4.3217,
14,600,20,1.5055,4.3907,
14,615,1,3.7066,4.3309,
14,615,2,2.1982,4.5443,
14,615,3,1.1693,4.6495,
14,615,4,0.46667,5.2639,
14,615,5,,4.5798,
14,615,6,2.0473,4.4652,
14,615,7,3.4547,4.9049,
14,615,8,3.5415,0.00573,
14,615,9,0.31652,4.5441,
14,615,10,3.8801,4.6692,
14,615,11,2.7253,3.9341,
14,615,12,4.8084,5.649,
14,615,13,2.8506,6.1409,
14,615,14,2.7693,4.0763,
14,615,15,3.7783,3.9599,
14,615,16,1.5006,4.2843,
14,615,17,,,
14,615,18,0.06053,4.8,
14,615,19,2.8929,4.3237,
14,615,20,1.6269,4.3931,
14,630,1,3.7542,4.3464,
14,630,2,2.1132,4.551,
14,630,3,1.4423,4.6514,
14,630,4,0.7965,5.2588,
14,630,5,,4.5843,
14,630,6,2.1697,4.4701,
14,630,7,3.5034,4.9147,
14,630,8,3.6392,0.34534,
14,630,9,0.51028,4.5557,
14,630,10,3.9251,4.6799,
14,630,11,2.7941,3.9605,
14,630,12,4.8138,5.6421,
14,630,13,2.9129,6.1379,
14,630,14,2.828,4.0841,
14,630,15,3.8236,3.9963,
14,630,16,1.8451,4.2929,
14,630,17,,,
14,630,18,0.2725,4.7993,
14,630,19,3.1084,4.3276,
14,630,20,1.8124,4.3994,
14,645,1,3.7935,4.3635,
14,645,2,2.36,4.5609,
14,645,3,1.5664,4.6563,
14,645,4,,5.2558,
14,645,5,,4.5933,
14,645,6,2.309,4.4774,
14,645,7,3.554,4.9285,
14,645,8,3.7052,0.72453,
14,645,9,0.87335,4.574,
14,645,10,3.9673,4.6922,
14,645,11,2.8615,3.9918,
14,645,12,4.8223,5.6345,
14,645,13,2.9769,6.1338,
14,645,14,2.8878,4.0965,
14,645,15,3.8606,4.0249,
14,645,16,1.8283,4.3039,
14,645,17,,,
14,645,18,0.34892,4.7998,
14,645,19,3.0954,4.3347,
14,645,20,1.9367,4.4047,
14,700,1,3.8348,4.3791,
14,700,2,2.4444,4.5697,
14,700,3,1.7799,4.6586,
14,700,4,1.3124,5.2505,
14,700,5,,4.6003,
14,700,6,2.4708,4.4845,
14,700,7,3.6092,4.9383,
14,700,8,3.78,1.0071,
14,700,9,1.1421,4.5895,
14,700,10,4.0172,4.7043,
14,700,11,2.9321,4.023,
14,700,12,4.8325,5.6272,
14,700,13,3.0496,6.1312,
14,700,14,2.9537,4.1088,
14,700,15,3.8954,4.0666,
14,700,16,2.0387,4.3157,
14,700,17,,,
14,700,18,0.82378,4.8006,
14,700,19,3.2398,4.3429,
14,700,20,2.1087,4.4115,
14,715,1,3.8672,4.3955,
14,715,2,2.4397,4.5783,
14,715,3,1.8825,4.6628,
14,715,4,1.3917,5.2455,
14,715,5,,4.6101,
14,715,6,2.5251,4.4927,
14,715,7,3.6517,4.951,
14,715,8,3.8303,1.0389,
14,715,9,1.1971,4.6024,
14,715,10,4.0437,4.7167,
14,715,11,2.9812,4.0554,
14,715,12,4.8427,5.621,
14,715,13,3.1151,6.128,
14,715,14,3.0153,4.1241,
14,715,15,3.9359,4.0984,
14,715,16,2.1782,4.3306,
14,715,17,,,
14,715,18,1.0122,4.803,
14,715,19,3.3145,4.3537,
14,715,20,2.172,4.4201,
14,730,1,3.8911,4.4114,
14,730,2,2.5418,4.5896,
14,730,3,1.954,4.6689,
14,730,4,1.4677,5.2423,
14,730,5,,4.6212,
14,730,6,2.5627,4.5021,
14,730,7,3.6848,4.9619,
14,730,8,3.8511,1.1996,
14,730,9,1.3182,4.6181,
14,730,10,4.0685,4.7308,
14,730,11,3.0213,4.0843,
14,730,12,4.8555,5.6165,
14,730,13,3.1666,6.124,
14,730,14,3.0659,4.1404,
14,730,15,3.9655,4.1236,
14,730,16,2.2252,4.3462,
14,730,17,,,
14,730,18,1.0896,4.8074,
14,730,19,3.3254,4.3663,
14,730,20,2.2321,4.4303,
14,745,1,3.9219,4.4222,
14,745,2,2.7923,4.5959,
14,745,3,2.1247,4.6752,
14,745,4,,5.2421,
14,745,5,,4.6283,
14,745,6,2.707,4.5119,
14,745,7,3.7243,4.9737,
14,745,8,3.9097,1.4733,
14,745,9,1.6087,4.6271,
14,745,10,4.1157,4.7425,
14,745,11,3.0796,4.1078,
14,745,12,4.87,5.6087,
14,745,13,3.2236,6.1182,
14,745,14,3.1192,4.1536,
14,745,15,3.9937,4.1535,
14,745,16,2.3189,4.3614,
14,745,17,,,
14,745,18,1.3529,4.8119,
14,745,19,3.3628,4.3766,
14,745,20,2.3909,4.4386,
14,800,1,3.9781,4.437,
14,800,2,3.1665,4.6033,
14,800,3,2.4856,4.6827,
14,800,4,,5.2449,
14,800,5,,4.6371,
14,800,6,2.9641,4.5224,
14,800,7,3.7838,4.9853,
14,800,8,3.9711,1.8604,
14,800,9,2.0723,4.6345,
14,800,10,4.1822,4.757,
14,800,11,3.1689,4.1418,
14,800,12,4.8833,5.604,
14,800,13,3.2998,6.1131,
14,800,14,3.1865,4.1668,
14,800,15,4.0254,4.2018,
14,800,16,2.4933,4.377,
14,800,17,,,
14,800,18,1.7432,4.8164,
14,800,19,3.4416,4.3878,
14,800,20,2.6451,4.4487,
14,815,1,4.0725,4.4622,
14,815,2,3.6126,4.6144,
14,815,3,3.0196,4.6924,
14,815,4,,5.2454,
14,815,5,,4.6493,
14,815,6,3.3845,4.5346,
14,815,7,3.8799,5.0007,
14,815,8,4.1008,2.4267,
14,815,9,2.7128,4.6449,
14,815,10,4.2922,4.7741,
14,815,11,3.312,4.1898,
14,815,12,4.9003,5.5994,
14,815,13,3.4213,6.1076,
14,815,14,3.2862,4.1831,
14,815,15,4.0743,4.2696,
14,815,16,2.7991,4.3961,
14,815,17,,,
14,815,18,2.336,4.8229,
14,815,19,3.626,4.4006,
14,815,20,3.0393,4.4611,
14,830,1,4.1669,4.4891,
14,830,2,3.8548,4.6303,
14,830,3,3.3036,4.7044,
14,830,4,,5.2487,
14,830,5,,4.6624,
14,830,6,3.6936,4.5518,
14,830,7,3.9821,5.0204,
14,830,8,4.229,2.8294,
14,830,9,3.1491,4.6595,
14,830,10,4.3992,4.7975,
14,830,11,3.4505,4.2518,
14,830,12,4.9189,5.5951,
14,830,13,3.5677,6.1035,
14,830,14,3.4081,4.2049,
14,830,15,4.1377,4.3444,
14,830,16,3.1884,4.4206,
14,830,17,,,
14,830,18,2.7371,4.8306,
14,830,19,3.7272,4.4159,
14,830,20,3.3027,4.4765,
14,845,1,4.2775,4.5272,
14,845,2,4.2048,4.6542,
14,845,3,3.7094,4.7222,
14,845,4,,5.2526,
14,845,5,,4.6848,
14,845,6,4.0785,4.573,
14,845,7,4.107,5.0484,
14,845,8,4.3914,3.2265,
14,845,9,3.6119,4.6873,
14,845,10,4.5225,4.8263,
14,845,11,3.6216,4.3237,
14,845,12,4.9434,5.5928,
14,845,13,3.7312,6.1021,
14,845,14,3.5461,4.2348,
14,845,15,4.2142,4.4261,
14,845,16,3.5009,4.4493,
14,845,17,,,
14,845,18,3.1046,4.8411,
14,845,19,3.9244,4.4356,
14,845,20,3.6247,4.4975,
14,900,1,4.4,4.5704,
14,900,2,4.542,4.6842,
14,900,3,4.1833,4.7439,
14,900,4,,5.2581,
14,900,5,,4.7137,
14,900,6,4.4637,4.6026,
14,900,7,4.2433,5.0807,
14,900,8,4.5687,3.7817,
14,900,9,4.1913,4.7233,
14,900,10,4.6604,4.8613,
14,900,11,3.8203,4.4066,
14,900,12,4.9738,5.5922,
14,900,13,3.9096,6.1001,
14,900,14,3.701,4.2711,
14,900,15,4.2941,4.5118,
14,900,16,3.9647,4.4845,
14,900,17,,,
14,900,18,3.5736,4.8552,
14,900,19,4.0726,4.4616,
14,900,20,3.9863,4.522,
14,915,1,4.5215,4.613,
14,915,2,5.1381,4.7058,
14,915,3,5.0405,4.7636,
14,915,4,,5.2665,
14,915,5,,4.7372,
14,915,6,5.1218,4.6329,
14,915,7,4.3946,5.107,
14,915,8,4.8432,5.0364,
14,915,9,5.9593,4.7346,
14,915,10,4.8121,4.8993,
14,915,11,4.0634,4.4952,
14,915,12,5.006,5.584,
14,915,13,4.1753,6.0927,
14,915,14,3.893,4.3048,
14,915,15,4.3977,4.6208,
14,915,16,4.5523,4.5268,
14,915,17,,,
14,915,18,4.4043,4.8716,
14,915,19,4.5191,4.4906,
14,915,20,4.6872,4.5523,
14,930,1,4.5373,4.6435,
14,930,2,5.0937,4.7264,
14,930,3,4.8989,4.7765,
14,930,4,,5.2783,
14,930,5,,4.7469,
14,930,6,5.4133,4.6699,
14,930,7,4.6003,5.1138,
14,930,8,5.1427,5.7503,
14,930,9,6.2546,4.7341,
14,930,10,4.8425,4.9416,
14,930,11,4.1677,4.5629,
14,930,12,5.0469,5.5841,
14,930,13,4.6293,6.0737,
14,930,14,4.2046,4.328,
14,930,15,4.5017,4.7213,
14,930,16,4.5696,4.5919,
14,930,17,,,
14,930,18,4.4854,4.8869,
14,930,19,4.7473,4.5186,
14,930,20,4.7368,4.5886,
14,945,1,4.5271,4.682,
14,945,2,5.2447,4.7587,
14,945,3,5.3775,4.8078,
14,945,4,,5.2911,
14,945,5,,4.7776,
14,945,6,6.0446,4.716,
14,945,7,4.732,5.1343,
14,945,8,5.269,7.156,
14,945,9,8.2054,4.7897,
14,945,10,4.8383,4.9908,
14,945,11,4.2206,4.6096,
14,945,12,5.1041,5.5932,
14,945,13,4.8971,6.0706,
14,945,14,4.5921,4.3796,
14,945,15,4.5527,4.7875,
14,945,16,4.6343,4.666,
14,945,17,,,
14,945,18,4.3773,4.9117,
14,945,19,4.8939,4.5582,
14,945,20,5.4212,4.6316,
14,1000,1,4.6274,4.7523,
14,1000,2,6.854,4.8181,
14,1000,3,6.2677,4.8557,
14,1000,4,,5.3155,
14,1000,5,,4.8251,
14,1000,6,6.8662,4.7715,
14,1000,7,4.9901,5.169,
14,1000,8,5.5026,8.1915,
14,1000,9,10.018,4.8736,
14,1000,10,4.9094,5.0458,
14,1000,11,4.5078,4.6777,
14,1000,12,5.1723,5.592,
14,1000,13,5.1015,6.0755,
14,1000,14,5.0036,4.4572,
14,1000,15,4.6264,4.9498,
14,1000,16,4.9336,4.752,
14,1000,17,,,
14,1000,18,4.9075,4.9444,
14,1000,19,5.2661,4.6086,
14,1000,20,7.2702,4.6804,
14,1015,1,4.7895,4.8336,
14,1015,2,8.3302,4.8705,
14,1015,3,9.9764,4.8991,
14,1015,4,,5.3503,
14,1015,5,,4.876,
14,1015,6,9.2176,4.8337,
14,1015,7,5.3615,5.216,
14,1015,8,6.1648,12.628,
14,1015,9,15.093,4.9524,
14,1015,10,5.1272,5.1181,
14,1015,11,4.8743,4.7968,
14,1015,12,5.2674,5.6011,
14,1015,13,5.5026,6.079,
14,1015,14,5.2147,4.5305,
14,1015,15,4.7526,5.1487,
14,1015,16,5.4492,4.8467,
14,1015,17,,,
14,1015,18,5.3915,4.9906,
14,1015,19,5.7381,4.6665,
14,1015,20,9.2383,4.7435,
14,1030,1,5.0164,4.9178,
14,1030,2,8.7408,4.9298,
14,1030,3,8.6738,4.945,
14,1030,4,,5.3715,
14,1030,5,,4.9272,
14,1030,6,10.463,4.8974,
14,1030,7,5.6467,5.2646,
14,1030,8,6.9575,15.633,
14,1030,9,18.806,5.0388,
14,1030,10,5.4419,5.1943,
14,1030,11,5.6659,4.9737,
14,1030,12,5.3751,5.6234,
14,1030,13,6.2414,6.0931,
14,1030,14,5.7174,4.6182,
14,1030,15,4.9258,5.2757,
14,1030,16,6.0903,4.952,
14,1030,17,,,
14,1030,18,6.3364,5.0287,
14,1030,19,6.1065,4.7288,
14,1030,20,9.9859,4.8044,
14,1045,1,5.2952,5.0434,
14,1045,2,12.165,5.0109,
14,1045,3,8.6434,5.0079,
14,1045,4,,5.3929,
14,1045,5,,4.9942,
14,1045,6,10.274,4.9741,
14,1045,7,5.7901,5.3259,
14,1045,8,7.3003,14.477,
14,1045,9,14.096,5.1498,
14,1045,10,5.7722,5.2802,
14,1045,11,6.331,5.2084,
14,1045,12,5.5056,5.6323,
14,1045,13,6.8711,6.0998,
14,1045,14,6.4144,4.7317,
14,1045,15,5.1276,5.4526,
14,1045,16,6.6152,5.0723,
14,1045,17,,,
14,1045,18,7.4248,5.0668,
14,1045,19,6.7835,4.8072,
14,1045,20,9.9829,4.8804,
14,1100,1,5.5507,5.1964,
14,1100,2,11.677,5.1058,
14,1100,3,13.215,5.0857,
14,1100,4,,5.4171,
14,1100,5,,5.0862,
14,1100,6,10.409,5.0637,
14,1100,7,6.2866,5.4036,
14,1100,8,7.6352,15.319,
14,1100,9,12.328,5.2834,
14,1100,10,5.8883,5.3788,
14,1100,11,6.8884,5.3742,
14,1100,12,5.647,5.6426,
14,1100,13,7.2275,6.1127,
14,1100,14,7.0484,4.8659,
14,1100,15,5.2829,5.6156,
14,1100,16,6.7408,5.1847,
14,1100,17,,,
14,1100,18,8.6358,5.116,
14,1100,19,7.2469,4.9002,
14,1100,20,11.224,4.9743,
14,1115,1,5.9403,5.3678,
14,1115,2,11.161,5.2029,
14,1115,3,16.386,5.1613,
14,1115,4,,5.4458,
14,1115,5,,5.1853,
14,1115,6,13.359,5.1579,
14,1115,7,6.8153,5.4828,
14,1115,8,8.4538,18.851999,
14,1115,9,16.664,5.3955,
14,1115,10,6.2976,5.4929,
14,1115,11,7.5221,5.5668,
14,1115,12,5.786,5.652,
14,1115,13,7.4907,6.117,
14,1115,14,7.6849,4.9993,
14,1115,15,5.4742,5.9764,
14,1115,16,7.7071,5.3085,
14,1115,17,,,
14,1115,18,10.098,5.1691,
14,1115,19,7.7175,5.0036,
14,1115,20,10.248,5.0817,
14,1130,1,6.498,5.5655,
14,1130,2,17.278,5.3151,
14,1130,3,17.882999,5.2547,
14,1130,4,,5.4785,
14,1130,5,,5.3075,
14,1130,6,15.374,5.2659,
14,1130,7,7.381,5.5865,
14,1130,8,8.7154,17.957001,
14,1130,9,21.714001,5.5175,
14,1130,10,6.8313,5.6346,
14,1130,11,8.337,5.7801,
14,1130,12,5.9166,5.6635,
14,1130,13,8.2646,6.1221,
14,1130,14,8.395,5.1333,
14,1130,15,5.7052,6.3968,
14,1130,16,8.8817,5.4564,
14,1130,17,,,
14,1130,18,11.785,5.2258,
14,1130,19,8.1978,5.1225,
14,1130,20,14.024,5.2025,
14,1145,1,6.8265,5.7668,
14,1145,2,17.582001,5.4673,
14,1145,3,15.515,5.3829,
14,1145,4,,5.5159,
14,1145,5,,5.4697,
14,1145,6,14.563,5.4051,
14,1145,7,7.7204,5.7164,
14,1145,8,8.6111,14.886,
14,1145,9,19.73,5.6933,
14,1145,10,6.8686,5.7995,
14,1145,11,8.5661,6.0467,
14,1145,12,6.0663,5.6802,
14,1145,13,8.8604,6.1385,
14,1145,14,8.8454,5.3076,
14,1145,15,5.9163,6.5984,
14,1145,16,8.5998,5.6132,
14,1145,17,,,
14,1145,18,10.949,5.2921,
14,1145,19,8.1161,5.2558,
14,1145,20,12.866,5.3378,
14,1200,1,7.1437,5.9374,
14,1200,2,20.715,5.6088,
14,1200,3,17.228001,5.5154,
14,1200,4,,5.5625,
14,1200,5,,5.628,
14,1200,6,16.042999,5.5538,
14,1200,7,7.8724,5.8137,
14,1200,8,9.4514,19.589001,
14,1200,9,22.905001,5.8378,
14,1200,10,7.1139,5.9678,
14,1200,11,9.0267,6.2232,
14,1200,12,6.2315,5.6955,
14,1200,13,9.1714,6.1425,
14,1200,14,9.1844,5.4587,
14,1200,15,6.0923,6.9128,
14,1200,16,9.6455,5.7656,
14,1200,17,,,
14,1200,18,11.65,5.3644,
14,1200,19,8.4596,5.3825,
14,1200,20,15.16,5.4607,
14,1215,1,7.5734,6.1113,
14,1215,2,23.093,5.7405,
14,1215,3,18.809999,5.6487,
14,1215,4,,5.615,
14,1215,5,,5.77,
14,1215,6,17.386,5.7053,
14,1215,7,8.1069,5.9014,
14,1215,8,10.03,20.743,
14,1215,9,25.014999,5.9396,
14,1215,10,7.462,6.1331,
14,1215,11,9.5478,6.3832,
14,1215,12,6.4055,5.7088,
14,1215,13,9.5319,6.1392,
14,1215,14,9.5855,5.605,
14,1215,15,6.3014,7.1657,
14,1215,16,10.592,5.9264,
14,1215,17,,,
14,1215,18,11.675,5.4333,
14,1215,19,9.0472,5.5036,
14,1215,20,16.476,5.5719,
14,1230,1,7.8693,6.2899,
14,1230,2,23.422001,5.8854,
14,1230,3,19.386999,5.7914,
14,1230,4,,5.6691,
14,1230,5,,5.9155,
14,1230,6,17.777,5.8654,
14,1230,7,8.3928,5.9958,
14,1230,8,10.32,20.326,
14,1230,9,25.221001,6.0498,
14,1230,10,7.7161,6.3049,
14,1230,11,10.012,6.5584,
14,1230,12,6.5901,5.7249,
14,1230,13,9.994,6.1415,
14,1230,14,9.9941,5.7575,
14,1230,15,6.5694,7.4218,
14,1230,16,10.753,6.0991,
14,1230,17,,,
14,1230,18,12.936,5.5023,
14,1230,19,9.3191,5.6289,
14,1230,20,16.018999,5.6912,
14,1245,1,8.1871,6.463,
14,1245,2,25.290001,6.0349,
14,1245,3,21.733999,5.9444,
14,1245,4,,5.7276,
14,1245,5,,6.0689,
14,1245,6,19.068001,6.0314,
14,1245,7,8.6052,6.0936,
14,1245,8,10.75,22.075001,
14,1245,9,26.750999,6.172,
14,1245,10,8.047,6.478,
14,1245,11,10.565,6.7075,
14,1245,12,6.7798,5.7426,
14,1245,13,10.413,6.1464,
14,1245,14,10.36,5.9164,
14,1245,15,6.8403,7.8003,
14,1245,16,12.192,6.2688,
14,1245,17,,,
14,1245,18,13.847,5.581,
14,1245,19,9.6376,5.7668,
14,1245,20,16.549999,5.8182,
14,1300,1,8.5956,6.6537,
14,1300,2,26.723,6.1902,
14,1300,3,23.540001,6.0964,
14,1300,4,,5.7908,
14,1300,5,,6.2217,
14,1300,6,20.372,6.2023,
14,1300,7,8.7908,6.1993,
14,1300,8,11.355,23.108999,
14,1300,9,28.646999,6.2993,
14,1300,10,8.5707,6.6582,
14,1300,11,11.11,6.8989,
14,1300,12,6.9793,5.766,
14,1300,13,10.792,6.1508,
14,1300,14,10.749,6.0839,
14,1300,15,7.2208,8.2135,
14,1300,16,14.551,6.4397,
14,1300,17,,,
14,1300,18,15.377,5.6613,
14,1300,19,10.027,5.9186,
14,1300,20,16.938,5.9558,
14,1315,1,8.9591,6.8603,
14,1315,2,26.591999,6.3543,
14,1315,3,22.705,6.2612,
14,1315,4,,5.8498,
14,1315,5,,6.3879,
14,1315,6,20.643999,6.3792,
14,1315,7,8.9465,6.3196,
14,1315,8,11.668,21.612,
14,1315,9,28.612,6.4351,
14,1315,10,8.9781,6.8474,
14,1315,11,11.572,7.1497,
14,1315,12,7.1819,5.7894,
14,1315,13,11.092,6.1579,
14,1315,14,11.09,6.2545,
14,1315,15,7.582,8.5209,
14,1315,16,15.775,6.6106,
14,1315,17,,,
14,1315,18,15.705,5.7452,
14,1315,19,10.247,6.0845,
14,1315,20,16.771999,6.1001,
14,1330,1,8.9586,7.0242,
14,1330,2,23.993,6.5282,
14,1330,3,19.671,6.4366,
14,1330,4,,5.9054,
14,1330,5,,6.5742,
14,1330,6,16.784,6.5489,
14,1330,7,8.9957,6.4452,
14,1330,8,10.949,18.444,
14,1330,9,25.434999,6.6024,
14,1330,10,8.8887,7.0273,
14,1330,11,11.439,7.3278,
14,1330,12,7.3726,5.818,
14,1330,13,11.104,6.1694,
14,1330,14,11.121,6.4156,
14,1330,15,7.6497,8.4073,
14,1330,16,14.824,6.7616,
14,1330,17,,,
14,1330,18,14.362,5.8351,
14,1330,19,9.7296,6.2495,
14,1330,20,15.07,6.2394,
14,1345,1,9.2811,7.1764,
14,1345,2,27.382,6.663,
14,1345,3,23.278999,6.5957,
14,1345,4,,5.967,
14,1345,5,,6.7317,
14,1345,6,11.109,6.6621,
14,1345,7,9.1583,6.5304,
14,1345,8,11.485,22.228001,
14,1345,9,29.841,6.6947,
14,1345,10,9.3983,7.186,
14,1345,11,12.014,7.4332,
14,1345,12,7.5308,5.8383,
14,1345,13,11.303,6.175,
14,1345,14,11.272,6.5358,
14,1345,15,7.7859,8.6861,
14,1345,16,16.794001,6.9087,
14,1345,17,,,
14,1345,18,16.989,5.9239,
14,1345,19,10.253,6.385,
14,1345,20,16.308001,6.3658,
14,1400,1,9.6094,7.3591,
14,1400,2,27.452999,6.8068,
14,1400,3,24.216999,6.7421,
14,1400,4,,6.0334,
14,1400,5,,6.8753,
14,1400,6,9.9576,6.7061,
14,1400,7,9.2896,6.6266,
14,1400,8,11.844,23.747999,
14,1400,9,29.723,6.789,
14,1400,10,9.8735,7.3456,
14,1400,11,12.542,7.6474,
14,1400,12,7.6843,5.8652,
14,1400,13,11.543,6.1736,
14,1400,14,11.548,6.6586,
14,1400,15,8.1289,9.1203,
14,1400,16,18.528,7.0576,
14,1400,17,,,
14,1400,18,19.388,6.0186,
14,1400,19,10.619,6.5172,
14,1400,20,17.027,6.5006,
14,1415,1,9.8083,7.5187,
14,1415,2,26.076,6.9582,
14,1415,3,22.968,6.8958,
14,1415,4,,6.0984,
14,1415,5,,7.0374,
14,1415,6,9.3169,6.7041,
14,1415,7,9.3314,6.733,
14,1415,8,11.405,21.344,
14,1415,9,27.93,6.8979,
14,1415,10,9.9614,7.5077,
14,1415,11,12.688,7.8505,
14,1415,12,7.8336,5.8937,
14,1415,13,11.741,6.1806,
14,1415,14,11.69,6.7955,
14,1415,15,8.332,9.2738,
14,1415,16,18.565001,7.2065,
14,1415,17,20.181,,
14,1415,18,18.097,6.1094,
14,1415,19,10.487,6.6584,
14,1415,20,16.011999,6.6341,
14,1430,1,9.8779,7.6547,
14,1430,2,24.375,7.1079,
14,1430,3,21.441999,7.0551,
14,1430,4,,6.1693,
14,1430,5,,7.2081,
14,1430,6,8.3734,6.6844,
14,1430,7,9.2023,6.8326,
14,1430,8,10.915,19.368999,
14,1430,9,27.077999,7.0229,
14,1430,10,9.9716,7.658,
14,1430,11,12.56,7.9622,
14,1430,12,7.9689,5.9271,
14,1430,13,11.554,6.1907,
14,1430,14,11.627,6.9158,
14,1430,15,8.3748,9.2692,
14,1430,16,18.441,7.3341,
14,1430,17,21.978001,,
14,1430,18,17.539,6.209,
14,1430,19,10.169,6.7955,
